id,title,authors,venue,year
journals/sigmod/MukhopadhyayGS03,An approach to confidence based page ranking for user oriented Web search,"Sanasam Ranbir Singh, Debasis Giri, Debajyoti Mukhopadhyay",SIGMOD Record,2003
conf/vldb/SeshadriLR96,The Design and Implementation of a Sequence Database System,"Raghu Ramakrishnan, Miron Livny, Praveen Seshadri",VLDB,1996
conf/sigmod/FernandezS96,The Ins and Outs (and Everthing in Between) of Data Warehousing,"Donovan A. Schneider, Phillip M. Fernandez",SIGMOD Conference,1996
journals/sigmod/ErdurD02,A Multi-Agent System Infrastructure for Software Component Market-Place: An Ontological Perspective,"Riza Cenk Erdur, Oguz Dikenelli",SIGMOD Record,2002
journals/sigmod/RossHKRRSS01,Reminiscences on Influential Papers,"Daniel J. Rosenkrantz, Nick Koudas, Dan Suciu, Peter Scheuermann, Rajeev Rastogi, Jiawei Han, Kenneth A. Ross",SIGMOD Record,2001
conf/vldb/FlescaFM03,On the minimization of Xpath queries,"Elio Masciari, Sergio Flesca, Filippo Furfaro",VLDB,2003
conf/vldb/BaulierBGJGKKMMNNRSS98,DataBlitz: A High Performance Main-Memory Storage Manager,"P. P. S. Narayan, S. Joshi, M. Nemeth, Abraham Silberschatz, Henry F. Korth, A. Khivesera, Jerry Baulier, S. Sudarshan, Philip Bohannon, Peter McIlroy, J. Miller, S. Gogate, Rajeev Rastogi, C. Gupta",VLDB,1998
conf/sigmod/WhiteCF98,Enterprise Java Platform Data Access,"Seth J. White, R. G. G. Cattell, Sheldon J. Finkelstein",SIGMOD Conference,1998
journals/vldb/AmielBDS96,Type-safe Relaxing of Schema Consistency Rules for Flexible Modeling in OODBMS,"Marie-Jo Bellosta, Eric Amiel, Eric Simon, Eric Dujardin",VLDB J.,1996
journals/vldb/ManegoldBK00,Optimizing database architecture for the new bottleneck: memory access,"Peter A. Boncz, Stefan Manegold, Martin L. Kersten",VLDB J.,2000
conf/vldb/MohaniaS94,Some Issues in Design of Distributed Deductive Databases,"Nandlal L. Sarda, Mukesh K. Mohania",VLDB,1994
conf/sigmod/ColeG94,Optimization of Dynamic Query Evaluation Plans,"Goetz Graefe, Richard L. Cole",SIGMOD Conference,1994
conf/vldb/HuntAI01,A Database Index to Large Biological Sequences,"Robert W. Irving, Ela Hunt, Malcolm P. Atkinson",VLDB,2001
conf/sigmod/BerchtoldBBKK97,Fast Parallel Similarity Search in Multimedia Databases,"Christian Böhm, Bernhard Braunmüller, Hans-Peter Kriegel, Daniel A. Keim, Stefan Berchtold",SIGMOD Conference,1997
journals/vldb/HarrisR96,Join Algorithm Costs Revisited,"Kotagiri Ramamohanarao, Evan P. Harris",VLDB J.,1996
conf/sigmod/ZhouR02,Implementing database operations using SIMD instructions,"Kenneth A. Ross, Jingren Zhou",SIGMOD Conference,2002
journals/sigmod/BarbaraS97,Quasi-Cubes: Exploiting Approximations in Multidimensional Databases,"Daniel Barbará, Mark Sullivan",SIGMOD Record,1997
journals/sigmod/GruenwaldBDGSSV99,Database Research at the University of Oklahoma,"Sirirut Vanichayobon, Leonard Brown, Ravi A. Dirckze, Sylvain Guinepain, Carlos Sánchez, Le Gruenwald, Brian Summers",SIGMOD Record,1999
conf/vldb/SubietaKL95,Procedures in Object-Oriented Query Languages,"Kazimierz Subieta, Jacek Leszczylowski, Yahiko Kambayashi",VLDB,1995
journals/sigmod/Baeza-YatesN96,Integrating Contents and Structure in Text Retrieval,"Gonzalo Navarro, Ricardo A. Baeza-Yates",SIGMOD Record,1996
conf/sigmod/Hellerstein94,Practical Predicate Placement,Joseph M. Hellerstein,SIGMOD Conference,1994
journals/vldb/ChenHY97,On Applying Hash Filters to Improving the Execution of Multi-Join Queries,"Philip S. Yu, Ming-Syan Chen, Hui-I Hsiao",VLDB J.,1997
conf/sigmod/RundensteinerKRCJM96,The MultiView Project: Object-Oriented View Technology and Applications,"Young-Gook Ra, Viviane Crestana-Taube, Matthew C. Jones, Elke A. Rundensteiner, Pedro José Marrón, Harumi A. Kuno",SIGMOD Conference,1996
journals/vldb/FungKL03,Cost-driven vertical class partitioning for methods in object oriented databases,"Qing Li, Chi-Wai Fung, Kamalakar Karlapalem",VLDB J.,2003
conf/sigmod/JagadishLMSV99,Querying Network Directories,"Dimitra Vista, H. V. Jagadish, Divesh Srivastava, Tova Milo, Laks V. S. Lakshmanan",SIGMOD Conference,1999
conf/vldb/ArunJ98,KODA - The Architecture And Interface of a Data Model Independent Kernel,"Gopalan Arun, Ashok Joshi",VLDB,1998
conf/sigmod/CatarciS01,The Prototype of the DARE System,"Tiziana Catarci, Giuseppe Santucci",SIGMOD Conference,2001
conf/sigmod/Aggarwal03,A Framework for Change Diagnosis of Data Streams,Charu C. Aggarwal,SIGMOD Conference,2003
conf/vldb/WangC03,Avoiding Ordering and Grouping In Query Processing,"Xiaoyu Wang, Mitch Cherniack",VLDB,2003
conf/sigmod/ZaianeHLCC98,MultiMediaMiner: A System Prototype for Multimedia Data Mining,"Jenny Chiang, Ze-Nian Li, Osmar R. Zaïane, Sonny H. Chee, Jiawei Han",SIGMOD Conference,1998
conf/sigmod/Wu99,Query Optimization for Selections Using Bitmaps,Ming-Chuan Wu,SIGMOD Conference,1999
journals/sigmod/Aberer02,Book Review Column,Karl Aberer,SIGMOD Record,2002
journals/sigmod/RossFS02,Reminiscences on Influential Papers,"Kenneth A. Ross, Kyuseok Shim, Mary F. Fernandez",SIGMOD Record,2002
conf/vldb/KonopnickiS95,W3QS: A Query System for the World-Wide Web,"David Konopnicki, Oded Shmueli",VLDB,1995
journals/sigmod/WinslettMY03,Two-Body Job Searches,"Marianne Winslett, Xiaosong Ma, Ting Yu",SIGMOD Record,2003
conf/sigmod/DraperHW01,The Nimble Integration Engine,"Daniel S. Weld, Alon Y. Halevy, Denise Draper",SIGMOD Conference,2001
conf/vldb/BouganimFV96,Dynamic Load Balancing in Hierarchical Parallel Database Systems,"Luc Bouganim, Daniela Florescu, Patrick Valduriez",VLDB,1996
journals/sigmod/Roussopoulos98,Materialized Views and Data Warehouses,Nick Roussopoulos,SIGMOD Record,1998
conf/sigmod/JagatheesanR03,Data Grid Management Systems,"Arun Jagatheesan, Arcot Rajasekar",SIGMOD Conference,2003
journals/sigmod/SouzaS99,Efficient Materialization and Use of Views in Data Warehouses,"Márcio Farias de Souza, Marcus Costa Sampaio",SIGMOD Record,1999
conf/vldb/Novaretti01,French government activity in the conservation of data and electronic documents,Serge Novaretti,VLDB,2001
conf/vldb/HelalL00,Rainbow: Distributed Database System for Classroom Education and Experimental Research,"Abdelsalam Helal, Hua Li",VLDB,2000
conf/vldb/Amer-YahiaCD98,Bulk-Loading Techniques for Object Databases and an Application to Relational Data,"Claude Delobel, Sophie Cluet, Sihem Amer-Yahia",VLDB,1998
conf/vldb/ZengBNN01,AgFlow: Agent-based Cross-Enterprise Workflow Management System,"Boualem Benatallah, Anne H. H. Ngu, Phuong Nguyen, Liangzhao Zeng",VLDB,2001
journals/sigmod/Kemper02,Databases and Transaction Processing: An Application-Oriented Approach - Book Review,Alfons Kemper,SIGMOD Record,2002
journals/vldb/RahmB01,A survey of approaches to automatic schema matching,"Philip A. Bernstein, Erhard Rahm",VLDB J.,2001
conf/sigmod/ZuzartePMCLW03,WinMagic : Subquery Elimination Using Window Aggregation,"Qi Cheng, Hamid Pirahesh, Linqi Liu, Kwai Wong, Wenbin Ma, Calisto Zuzarte",SIGMOD Conference,2003
conf/vldb/Objectivity98,Objectivity Industrial Exhibit,Objectivity,VLDB,1998
journals/sigmod/RafanelliBT96,The Aggregate Data Problem: A System for their Definition and Management,"Leonardo Tininini, Antonia Bezenchek, Maurizio Rafanelli",SIGMOD Record,1996
conf/sigmod/SagonasSW94a,XSB as a Deductive Database,"Terrance Swift, Konstantinos F. Sagonas, David Scott Warren",SIGMOD Conference,1994
journals/sigmod/Stirling03,Information rules,Dale A. Stirling,SIGMOD Record,2003
conf/sigmod/TheobaldW02,The XXL search engine: ranked retrieval of XML data using indexes and ontologies,"Anja Theobald, Gerhard Weikum",SIGMOD Conference,2002
journals/sigmod/DiazJPa94,Supporting Dynamic Displays Using Active Rules,"Oscar Díaz, Arturo Jaime, Ghassan al-Qaimari, Norman W. Paton",SIGMOD Record,1994
journals/sigmod/MusickM98,Report on the Second IEEE Metadata Conference (Metadata '97),"Chris Miller, Ron Musick",SIGMOD Record,1998
conf/vldb/LeeL99,Unrolling Cycles to Decide Trigger Termination,"Tok Wang Ling, Sin Yeung Lee",VLDB,1999
conf/vldb/ChangG97,Effective Memory Use in a Media Server,"Edward Y. Chang, Hector Garcia-Molina",VLDB,1997
conf/sigmod/BohrerBBCFHKKMNRRSUUW97,InfoSleuth: Semantic Integration of Information in Open and Dynamic Environments (Experience Paper),"Gale Martin, Ray Shea, Tomasz Ksiezyk, Roberto J. Bayardo Jr., Marian H. Nodine, William Bohrer, Vipul Kashyap, C. Unnikrishnan, Richard S. Brice, Mosfeq Rashid, Amy Unruh, Abdelsalam Helal, Andrzej Cichocki, Marek Rusinkiewicz, Darrell Woelk, Jerry Fowler",SIGMOD Conference,1997
conf/sigmod/Team95b,SHORE: Combining the Best Features of OODBMS and File Systems,Shore Team,SIGMOD Conference,1995
conf/vldb/IoannidisLGP96,ZOO : A Desktop Experiment Management Environment,"Miron Livny, Yannis E. Ioannidis, Nagavamsi Ponnekanti, Shivani Gupta",VLDB,1996
journals/sigmod/PitouraB95,A Framework for Providing Consistent and Recoverable Agent-Based Access to Heterogeneous in Mobile Databases,"Bharat K. Bhargava, Evaggelia Pitoura",SIGMOD Record,1995
conf/vldb/HaasNSS95,Sampling-Based Estimation of the Number of Distinct Values of an Attribute,"Peter J. Haas, Lynne Stokes, S. Seshadri, Jeffrey F. Naughton",VLDB,1995
journals/sigmod/Franklin98a,Editor's Notes,Michael J. Franklin,SIGMOD Record,1998
conf/vldb/CowleyP00,Temporal Integrity Constraints with Indeterminacy,"Wes Cowley, Dimitris Plexousakis",VLDB,2000
conf/sigmod/BuchmannDZH95,The REACH Active OODBMS,"Alin Deutsch, Jürgen Zimmermann, M. Higa, Alejandro P. Buchmann",SIGMOD Conference,1995
conf/vldb/BamfordBKM98,Architecture of Oracle Parallel Server,"D. Butler, Boris Klots, Roger Bamford, N. MacNaughton",VLDB,1998
conf/vldb/Mohan96,DWMS: Data Warehouse Management System,Narendra Mohan,VLDB,1996
journals/sigmod/GalianoM03,"Review of Data on the Web: from relational to semistructured data and XML by Serge Abiteboul, Peter Buneman, and Dan Suciu. Morgan Kaufmann 1999","Fernando Berzal Galiano, Nicolás Marín",SIGMOD Record,2003
conf/vldb/IpeirotisG02,Distributed Search over the Hidden Web: Hierarchical Database Sampling and Selection,"Luis Gravano, Panagiotis G. Ipeirotis",VLDB,2002
conf/sigmod/LamCKNH01,RETINA: A REal-time TraffIc NAvigation System,"Edward Chan, Tei-Wei Kuo, S. W. Ng, Dick Hung, Kam-yiu Lam",SIGMOD Conference,2001
conf/sigmod/BrinMS97,Beyond Market Baskets: Generalizing Association Rules to Correlations,"Rajeev Motwani, Sergey Brin, Craig Silverstein",SIGMOD Conference,1997
journals/vldb/FerrariAABC02,An authorization system for digital libraries,"Ugo Capuozzo, Elena Ferrari, Vijayalakshmi Atluri, Elisa Bertino, Nabil R. Adam",VLDB J.,2002
conf/vldb/DavisonG94,Memory-Contention Responsive Hash Joins,"Goetz Graefe, Diane L. Davison",VLDB,1994
journals/sigmod/Chang03,A Graphical Query Language for Mobile Information Systems,Ya-Hui Chang,SIGMOD Record,2003
conf/sigmod/BertinoCF01,Securing XML Documents: the Author-X Project Demonstration,"Elisa Bertino, Elena Ferrari, Silvana Castano",SIGMOD Conference,2001
conf/vldb/BernsteinHJRW00,Panel: Is Generic Metadata Management Feasible?,"Gio Wiederhold, Erhard Rahm, Matthias Jarke, Laura M. Haas, Philip A. Bernstein",VLDB,2000
conf/vldb/EvangelidisLS95,"The hBP-tree: A Modified hB-tree Supporting Concurrency, Recovery and Node Consolidation","Georgios Evangelidis, Betty Salzberg, David B. Lomet",VLDB,1995
journals/vldb/ChakrabartiDAR98,"Scalable Feature Selection, Classification and Signature Generation for Organizing Large Text Databases into Hierarchical Topic Taxonomies","Prabhakar Raghavan, Byron Dom, Rakesh Agrawal, Soumen Chakrabarti",VLDB J.,1998
conf/sigmod/KabraD98,Efficient Mid-Query Re-Optimization of Sub-Optimal Query Execution Plans,"David J. DeWitt, Navin Kabra",SIGMOD Conference,1998
journals/sigmod/CruzKLSWY02,Research Activities in Database Management and Information Retrieval at the University of Illinois at Chicago,"A. Prasad Sistla, Isabel F. Cruz, Ashfaq A. Khokhar, Clement T. Yu, Bing Liu, Ouri Wolfson",SIGMOD Record,2002
conf/sigmod/YangWYH02,Mining long sequential patterns in a noisy environment,"Wei Wang, Philip S. Yu, Jiong Yang, Jiawei Han",SIGMOD Conference,2002
conf/vldb/JagadishLS99,What can Hierarchies do for Data Warehouses?,"Laks V. S. Lakshmanan, H. V. Jagadish, Divesh Srivastava",VLDB,1999
conf/vldb/BohannonLRSSS97,Logical and Physical Versioning in Main Memory Databases,"S. Seshadri, Rajeev Rastogi, Abraham Silberschatz, Philip Bohannon, Dennis W. Leinbaugh, S. Sudarshan",VLDB,1997
conf/sigmod/LometW98,Efficient and Transparent Application Recovery in Client-Server Information Systems,"David B. Lomet, Gerhard Weikum",SIGMOD Conference,1998
conf/sigmod/ChaudhuriG96,Optimizing Queries over Multimedia Repositories,"Luis Gravano, Surajit Chaudhuri",SIGMOD Conference,1996
journals/sigmod/MaelbranckeO95,Optimizing Jan Jannink's Implementation of B+-tree Deletion,"H. Olivie, R. Maelbrancke",SIGMOD Record,1995
conf/sigmod/BouguettayaBH99,"World Wide Database - Integrating the Web, CORBA, and Databases","Kevin Smith, Athman Bouguettaya, Mourad Ouzzani, James Beard, Lily Hendra, Boualem Benatallah",SIGMOD Conference,1999
conf/vldb/LingLL00,Hierarchical Compact Cube for Range-Max Queries,"Hua-Gang Li, Sin Yeung Lee, Tok Wang Ling",VLDB,2000
conf/sigmod/ChoSG00,Finding Replicated Web Collections,"Narayanan Shivakumar, Junghoo Cho, Hector Garcia-Molina",SIGMOD Conference,2000
conf/sigmod/ChawatheRGW96,Change Detection in Hierarchically Structured Information,"Jennifer Widom, Sudarshan S. Chawathe, Hector Garcia-Molina, Anand Rajaraman",SIGMOD Conference,1996
conf/sigmod/CruzALRZ97,Delaunay: A Database Visualization System,"Kirby Zhang, Isabel F. Cruz, Michael Averbuch, Wendy T. Lucas, Melissa Radzyminski",SIGMOD Conference,1997
journals/tods/StolboushkinT98,Safe Stratified Datalog with Integer Order Does Not Have Syntax,"Alexei P. Stolboushkin, Michael A. Taitslin",ACM Trans. Database Syst.,1998
journals/sigmod/Huyn01,Data Analysis and Mining in the Life Sciences,Nam Huyn,SIGMOD Record,2001
journals/sigmod/Franklin98b,Editor's Notes,Michael J. Franklin,SIGMOD Record,1998
journals/sigmod/LacroixB03,Report on the First International Workshop an Efficient Web-based Information Systems,"Omar Boucelma, Zoé Lacroix",SIGMOD Record,2003
journals/vldb/Baumann94,Management of Multidimensional Discrete Data,Peter Baumann,VLDB J.,1994
journals/sigmod/Bussche00,Constraint databases: A tutorial introduction,Jan Van den Bussche,SIGMOD Record,2000
journals/sigmod/X94b,Calls for Papers / Announcements,?,SIGMOD Record,1994
journals/sigmod/Aberer03a,"Report on the First International Conference on Ontologies, Databases and Applications of Semantics",Karl Aberer,SIGMOD Record,2003
journals/sigmod/Naughton00,SIGMOD'2000 Program Chair's Message,Jeffrey F. Naughton,SIGMOD Record,2000
conf/sigmod/2003,"Proceedings of the 2003 ACM SIGMOD International Conference on Management of Data, San Diego, California, USA, June 9-12, 2003",?,SIGMOD Conference,2003
journals/sigmod/JensenCEGHJ94,A Consensus Glossary of Temporal Database Concepts,"Shashi K. Gadia, Christian S. Jensen, Patrick J. Hayes, Ramez Elmasri, Sushil Jajodia, James Clifford",SIGMOD Record,1994
conf/vldb/HuangJR97,Spatial Joins Using R-trees: Breadth-First Traversal with Global Optimizations,"Ning Jing, Yun-Wu Huang, Elke A. Rundensteiner",VLDB,1997
conf/sigmod/Toyama98,SuperSQL: An Extended SQL for Database Publishing and Presentation,Motomichi Toyama,SIGMOD Conference,1998
journals/vldb/VerykiosME03,A Bayesian decision model for cost optimal record matching,"George V. Moustakides, Vassilios S. Verykios, Mohamed G. Elfeky",VLDB J.,2003
conf/vldb/GoyalHSS95,Index Concurrency Control in Firm Real-Time Database Systems,"Brajesh Goyal, S. Seshadri, V. Srinivasan, Jayant R. Haritsa",VLDB,1995
journals/tods/BohlenJS00,Temporal statement modifiers,"Richard T. Snodgrass, Christian S. Jensen, Michael H. Böhlen",ACM Trans. Database Syst.,2000
journals/sigmod/Hanson99,Statement from the Treasurer,Eric N. Hanson,SIGMOD Record,1999
conf/sigmod/GoldsteinL01,"Optimizing Queries Using Materialized Views: A practical, scalable solution","Per-Åke Larson, Jonathan Goldstein",SIGMOD Conference,2001
conf/sigmod/BaruGLMPVC99,XML-Based Information Mediation with MIX,"Yannis Papakonstantinou, Richard Marciano, Chaitanya K. Baru, Pavel Velikhov, Vincent Chu, Amarnath Gupta, Bertram Ludäscher",SIGMOD Conference,1999
conf/vldb/Keogh02,Exact Indexing of Dynamic Time Warping,Eamonn J. Keogh,VLDB,2002
conf/vldb/SchieferKBLF98,IBM's DB2 Universal Database demonstrations at VLDB'98,"K. Bernhard Schiefer, Karen Brannon, Guy M. Lohman, Gene Fuh, Jim Kleewein",VLDB,1998
journals/tods/Bohm00,A cost model for query processing in high dimensional data spaces,Christian Böhm,ACM Trans. Database Syst.,2000
journals/vldb/Navarro02,Searching in metric spaces by spatial approximation,Gonzalo Navarro,VLDB J.,2002
conf/sigmod/BabcockBDM03,Chain : Operator Scheduling for Memory Minimization in Data Stream Systems,"Brian Babcock, Shivnath Babu, Rajeev Motwani, Mayur Datar",SIGMOD Conference,2003
conf/sigmod/ShklarSKT95,InfoHarness: A System for Search and Retrieval of Heterogeneous Information,"Amit P. Sheth, Vipul Kashyap, Satish Thatte, Leon A. Shklar",SIGMOD Conference,1995
conf/vldb/BaulierBKS98,A Database System for Real-Time Event Aggregation in Telecommunication,"Henry F. Korth, Jerry Baulier, Abraham Silberschatz, Stephen Blott",VLDB,1998
journals/vldb/Halevy02,Guest Editorial,Alon Y. Halevy,VLDB J.,2002
journals/sigmod/SnodgrassGIMSU98,Reminiscences on Influential Papers,"Hector Garcia-Molina, Patricia G. Selinger, Tomasz Imielinski, David Maier, Jeffrey D. Ullman, Richard T. Snodgrass",SIGMOD Record,1998
conf/sigmod/JarkeQBLMS99,Improving OLTP Data Quality Using Data Warehouse Mechanisms,"Matthias Jarke, Dirk Lehmann, Gunter Michalk, Guido Blees, Stefan Striel, Christoph Quix",SIGMOD Conference,1999
conf/vldb/RohmBSS02,FAS - A Freshness-Sensitive Coordination Middleware for a Cluster of OLAP Components,"Uwe Röhm, Klemens Böhm, Hans-Jörg Schek, Heiko Schuldt",VLDB,2002
journals/sigmod/BoucelmaCGJLL02,Report on the EDBT'02 Panel on Scientific Data Integration,"Carole A. Goble, Omar Boucelma, Silvana Castano, Vanja Josifovski, Zoé Lacroix, Bertram Ludäscher",SIGMOD Record,2002
conf/vldb/OzsoyogluAAOUO02,Sideway Value Algebra for Object-Relational Databases,"Z. Meral Özsoyoglu, Gultekin Özsoyoglu, Abdullah Al-Hamdani, Özgür Ulusoy, Selma Ayse Özel, Ismail Sengör Altingövde",VLDB,2002
journals/sigmod/Cruz00,SIGMOD Digital Symposium Collection (DiSC) Editor's Message,Isabel F. Cruz,SIGMOD Record,2000
conf/sigmod/KriegelBKPS03,Using Sets of Feature Vectors for Similarity Search on Voxelized CAD Objects,"Martin Pfeifle, Hans-Peter Kriegel, Stefan Brecheisen, Peer Kröger, Matthias Schubert",SIGMOD Conference,2003
journals/vldb/TsatalosSI96,The GMAP: A Versatile Tool for Physical Data Independence,"Yannis E. Ioannidis, Marvin H. Solomon, Odysseas G. Tsatalos",VLDB J.,1996
conf/vldb/GhoshPSH02,Plan Selection Based on Query Clustering,"Antara Ghosh, Vibhuti S. Sengar, Jayant R. Haritsa, Jignashu Parikh",VLDB,2002
journals/sigmod/HanBP01,Wrapping Web Data into XML,"David Buttler, Wei Han, Calton Pu",SIGMOD Record,2001
journals/vldb/GrefenVA01,Global transaction support for workflow management systems: from formal specification to practical implementation,"Paul W. P. J. Grefen, Peter M. G. Apers, Jochem Vonk",VLDB J.,2001
conf/vldb/Orenstein98,Starting (and Sometimes Ending) a Database Company,Jack A. Orenstein,VLDB,1998
conf/sigmod/AnkerstBKS99,OPTICS: Ordering Points To Identify the Clustering Structure,"Jörg Sander, Hans-Peter Kriegel, Markus M. Breunig, Mihael Ankerst",SIGMOD Conference,1999
journals/tods/CasatiCPP99,Specification and Implementation of Exceptions in Workflow Management Systems,"Stefano Paraboschi, Stefano Ceri, Fabio Casati, Giuseppe Pozzi",ACM Trans. Database Syst.,1999
journals/sigmod/Eisenberg96,New Standard for Stored Procedures in SQL,Andrew Eisenberg,SIGMOD Record,1996
conf/vldb/FlorescuLSY99,Optimization of Run-time Management of Data Intensive Web-sites,"Khaled Yagoub, Dan Suciu, Alon Y. Levy, Daniela Florescu",VLDB,1999
conf/sigmod/AbiteboulBCMM03,Dynamic XML documents with distribution and replication,"Ioana Manolescu, Serge Abiteboul, Tova Milo, Angela Bonifati, Gregory Cobena",SIGMOD Conference,2003
conf/sigmod/TsueiPK97,Database Buffer Size Investigation for OLTP Workloads (Experience Paper),"Thin-Fong Tsuei, Allan Packer, Keng-Tai Ko",SIGMOD Conference,1997
journals/sigmod/SnodgrassACFLLORRSV99,Reminiscences on Influential Papers,"Patrick Valduriez, Serge Abiteboul, Sophie Cluet, Kenneth A. Ross, Raghu Ramakrishnan, Guy M. Lohman, David B. Lomet, Richard T. Snodgrass, Gultekin Özsoyoglu, Michael J. Franklin, Timos K. Sellis",SIGMOD Record,1999
conf/sigmod/MankuRL99,Random Sampling Techniques for Space Efficient Online Computation of Order Statistics of Large Datasets,"Sridhar Rajagopalan, Bruce G. Lindsay, Gurmeet Singh Manku",SIGMOD Conference,1999
journals/vldb/Ozsu03,New partnership with ACM and update on the journal,M. Tamer Özsu,VLDB J.,2003
conf/sigmod/BressanGOT00,Integrating Replacement Policies in StorM: An Extensible Approach,"Stéphane Bressan, Kian-Lee Tan, Beng Chin Ooi, Chong Leng Goh",SIGMOD Conference,2000
conf/sigmod/Ivinskis95,High Availability of Commercial Applications,Kestutis Ivinskis,SIGMOD Conference,1995
conf/vldb/RamakrishnanR96,Modeling Design Versions,"D. Janaki Ram, R. Ramakrishnan",VLDB,1996
conf/sigmod/BerchtoldK98,"High-Dimensional Index Structures, Database Support for Next Decade's Applications (Tutorial)","Daniel A. Keim, Stefan Berchtold",SIGMOD Conference,1998
conf/sigmod/ChoALS03,LockX: A System for Efficiently Querying Secure XML,"SungRan Cho, Laks V. S. Lakshmanan, Divesh Srivastava, Sihem Amer-Yahia",SIGMOD Conference,2003
journals/sigmod/Winslett02a,David DeWitt Speaks Out,Marianne Winslett,SIGMOD Record,2002
conf/sigmod/AndersonAF98,Oracle Rdb's Record Caching Model,"Richard Frank, Gopalan Arun, Richard Anderson",SIGMOD Conference,1998
